,osmid,highway,lon,lat,geometry
10248,65565614,turning_circle,-121.8151436,37.2362659,POINT (-121.8151436 37.2362659)
10249,222327728,,-122.0779558,37.3887305,POINT (-122.0779558 37.3887305)
10250,518943668,,-121.9042671,37.3237351,POINT (-121.9042671 37.3237351)
10251,65434559,,-121.7805655,37.3195998,POINT (-121.7805655 37.3195998)
10252,3901125571,,-122.0102668,37.3229084,POINT (-122.0102668 37.3229084)
10253,3901125572,,-122.0105053,37.3226326,POINT (-122.0105053 37.3226326)
10254,661943238,,-122.2056179,37.4701685,POINT (-122.2056179 37.4701685)
10255,661943243,,-122.2069273,37.4691328,POINT (-122.2069273 37.4691328)
10256,65434573,,-121.7819095,37.3190871,POINT (-121.7819095 37.3190871)
10257,65434575,,-121.7822183,37.3189881,POINT (-121.7822183 37.3189881)
10258,4619269075,,-122.1244269,37.3968143,POINT (-122.1244269 37.3968143)
10259,4619269076,,-122.1244296,37.3975214,POINT (-122.1244296 37.3975214)
10260,2822140890,,-121.9283828,37.3473467,POINT (-121.9283828 37.3473467)
10261,65565659,,-122.0232088,37.3245592,POINT (-122.0232088 37.3245592)
10262,65434589,,-122.0877931,37.3374604,POINT (-122.0877931 37.3374604)
10263,65565662,,-122.0232271,37.3261099,POINT (-122.0232271 37.3261099)
10264,65565664,,-122.0232176,37.3282203,POINT (-122.0232176 37.3282203)
10265,65565665,,-122.0232252,37.3312787,POINT (-122.0232252 37.3312787)
10266,65434593,,-122.0853298,37.336389,POINT (-122.0853298 37.336389)
10267,65565667,,-122.0232252,37.3314322,POINT (-122.0232252 37.3314322)
10268,65565673,,-122.0235524,37.3327204,POINT (-122.0235524 37.3327204)
10269,65434602,,-122.0849693,37.3361638,POINT (-122.0849693 37.3361638)
10270,65434604,stop,-122.0846221,37.3349441,POINT (-122.0846221 37.3349441)
10271,53113849,,-121.9411817,37.5329703,POINT (-121.9411817 37.5329703)
10272,7023276769,,-122.0914283,37.3709491,POINT (-122.0914283 37.3709491)
10273,519468031,,-122.0725515,37.3412541,POINT (-122.0725515 37.3412541)
10274,65565698,,-121.8172673,37.2807872,POINT (-121.8172673 37.2807872)
10275,7023276770,,-122.0915846,37.3709498,POINT (-122.0915846 37.3709498)
10276,65565700,,-121.8173162,37.2800656,POINT (-121.8173162 37.2800656)
10277,65565719,,-122.0248931,37.2492469,POINT (-122.0248931 37.2492469)
10278,65565721,,-122.026009,37.2492259,POINT (-122.026009 37.2492259)
10279,65565733,,-122.0846525,37.3523584,POINT (-122.0846525 37.3523584)
10280,65565735,,-122.0846603,37.3517217,POINT (-122.0846603 37.3517217)
10281,65565739,,-121.9135849,37.2981093,POINT (-121.9135849 37.2981093)
10282,65565741,,-121.9147056,37.2981161,POINT (-121.9147056 37.2981161)
10283,283538477,turning_circle,-122.0212334,37.3640984,POINT (-122.0212334 37.3640984)
10284,65565743,,-121.914998,37.2981075,POINT (-121.914998 37.2981075)
10285,7023276779,,-122.0914978,37.3710124,POINT (-122.0914978 37.3710124)
10286,65434672,stop,-122.0875092,37.3382556,POINT (-122.0875092 37.3382556)
10287,65565749,,-121.9198627,37.2980726,POINT (-121.9198627 37.2980726)
10288,65565756,,-121.9214844,37.2980715,POINT (-121.9214844 37.2980715)
10289,2701685822,,-121.9131601,37.3409418,POINT (-121.9131601 37.3409418)
10290,65565763,,-122.0730884,37.3658107,POINT (-122.0730884 37.3658107)
10291,65434692,,-122.0886152,37.339083,POINT (-122.0886152 37.339083)
10292,65565767,,-122.0736937,37.3641135,POINT (-122.0736937 37.3641135)
10293,65434700,,-122.0892947,37.3391777,POINT (-122.0892947 37.3391777)
10294,53113933,turning_circle,-121.921977,37.4813776,POINT (-121.921977 37.4813776)
10295,65565773,,-122.0763485,37.3635105,POINT (-122.0763485 37.3635105)
10296,385643605,traffic_signals,-121.9198016,37.3755567,POINT (-121.9198016 37.3755567)
10297,1983411296,traffic_signals,-122.1958952,37.4289072,POINT (-122.1958952 37.4289072)
10298,1983411301,,-122.1961411,37.4292314,POINT (-122.1961411 37.4292314)
10299,65434726,,-121.9277799,37.3069335,POINT (-121.9277799 37.3069335)
10300,65565799,turning_circle,-122.0427584,37.3078779,POINT (-122.0427584 37.3078779)
10301,65434728,,-121.9306303,37.30693,POINT (-121.9306303 37.30693)
10302,1983411304,,-122.1958244,37.4287508,POINT (-122.1958244 37.4287508)
10303,1983411302,,-122.1967271,37.4292896,POINT (-122.1967271 37.4292896)
10304,1983411305,,-122.1963341,37.429135,POINT (-122.1963341 37.429135)
10305,65434732,,-121.806517,37.3276087,POINT (-121.806517 37.3276087)
10306,65565808,,-122.1073471,37.4051871,POINT (-122.1073471 37.4051871)
10307,65434741,,-121.9949764,37.3294982,POINT (-121.9949764 37.3294982)
10308,65434746,,-121.9942535,37.3306653,POINT (-121.9942535 37.3306653)
10309,65434748,,-121.9947624,37.3314018,POINT (-121.9947624 37.3314018)
10310,341210237,turning_circle,-122.024564,37.3750378,POINT (-122.024564 37.3750378)
10311,65434750,,-121.9947507,37.3336991,POINT (-121.9947507 37.3336991)
10312,65434751,,-121.9944736,37.3348151,POINT (-121.9944736 37.3348151)
10313,65434755,,-121.9936042,37.3352495,POINT (-121.9936042 37.3352495)
10314,65434757,,-121.9930375,37.3357501,POINT (-121.9930375 37.3357501)
10315,65434759,,-121.992037,37.3372894,POINT (-121.992037 37.3372894)
10316,65565833,,-121.8299542,37.238129,POINT (-121.8299542 37.238129)
10317,6553891982,,-122.1323496,37.4180926,POINT (-122.1323496 37.4180926)
10318,65434768,,-122.0406428,37.3632292,POINT (-122.0406428 37.3632292)
10319,65434770,,-122.0415352,37.3632224,POINT (-122.0415352 37.3632224)
10320,7113569427,,-121.798001,37.301656,POINT (-121.798001 37.301656)
10321,65434772,,-122.042431,37.3633529,POINT (-122.042431 37.3633529)
10322,65565842,,-121.8268958,37.2399736,POINT (-121.8268958 37.2399736)
10323,65434778,,-122.0454681,37.3639612,POINT (-122.0454681 37.3639612)
10324,65565850,,-121.9418665,37.2348351,POINT (-121.9418665 37.2348351)
10325,65434786,,-121.91348,37.2741295,POINT (-121.91348 37.2741295)
10326,65565859,,-121.9368728,37.2330613,POINT (-121.9368728 37.2330613)
10327,65434788,,-121.9141666,37.2736429,POINT (-121.9141666 37.2736429)
10328,65434790,,-121.9149673,37.2732801,POINT (-121.9149673 37.2732801)
10329,65434792,,-121.9172941,37.2725618,POINT (-121.9172941 37.2725618)
10330,65434793,,-121.9177561,37.2724375,POINT (-121.9177561 37.2724375)
10331,65434795,,-121.9180699,37.2723319,POINT (-121.9180699 37.2723319)
10332,65434796,,-121.9193237,37.2719613,POINT (-121.9193237 37.2719613)
10333,65434797,,-121.9201877,37.2717075,POINT (-121.9201877 37.2717075)
10334,65434799,,-121.9208641,37.2715101,POINT (-121.9208641 37.2715101)
10335,65565872,,-121.9400734,37.2361147,POINT (-121.9400734 37.2361147)
10336,65434801,,-121.9224843,37.2713038,POINT (-121.9224843 37.2713038)
10337,65434804,,-121.9239936,37.2708793,POINT (-121.9239936 37.2708793)
10338,65434807,,-121.9248181,37.2706556,POINT (-121.9248181 37.2706556)
10339,65434808,,-121.9255949,37.2704454,POINT (-121.9255949 37.2704454)
10340,65565880,,-122.0471024,37.2985909,POINT (-122.0471024 37.2985909)
10341,65565886,turning_circle,-121.8398299,37.2699824,POINT (-121.8398299 37.2699824)
10342,65565895,,-121.9586202,37.3762761,POINT (-121.9586202 37.3762761)
10343,341210315,,-122.0264239,37.3751284,POINT (-122.0264239 37.3751284)
10344,2610590923,,-122.1272347,37.4080829,POINT (-122.1272347 37.4080829)
10345,65565901,,-121.9172712,37.2839931,POINT (-121.9172712 37.2839931)
10346,65565904,,-121.9167099,37.2834178,POINT (-121.9167099 37.2834178)
10347,65565907,,-121.9161622,37.2827383,POINT (-121.9161622 37.2827383)
10348,1256748245,stop,-122.1676644,37.4674399,POINT (-122.1676644 37.4674399)
10349,65565911,,-121.9128385,37.2809919,POINT (-121.9128385 37.2809919)
10350,3641341149,turning_circle,-122.0036363,37.2937599,POINT (-122.0036363 37.2937599)
10351,65565919,,-121.9651513,37.2736077,POINT (-121.9651513 37.2736077)
10352,283538658,,-122.0191218,37.3522763,POINT (-122.0191218 37.3522763)
10353,65565923,,-121.968568,37.2740827,POINT (-121.968568 37.2740827)
10354,65565929,,-121.862841,37.3911395,POINT (-121.862841 37.3911395)
10355,65565930,,-121.8616959,37.3918063,POINT (-121.8616959 37.3918063)
10356,283538677,,-122.0180228,37.3522767,POINT (-122.0180228 37.3522767)
10357,65565960,,-121.7914079,37.3533458,POINT (-121.7914079 37.3533458)
10358,65565962,,-121.7909289,37.352579,POINT (-121.7909289 37.352579)
10359,65565979,,-122.0762645,37.3201477,POINT (-122.0762645 37.3201477)
10360,65565989,turning_circle,-121.8935352,37.255814,POINT (-121.8935352 37.255814)
10361,65565997,,-121.8380216,37.2359377,POINT (-121.8380216 37.2359377)
10362,65566002,,-121.8386973,37.2367013,POINT (-121.8386973 37.2367013)
10363,25457976,,-121.9014733,37.3641683,POINT (-121.9014733 37.3641683)
10364,65434936,,-122.022781,37.3522401,POINT (-122.022781 37.3522401)
10365,65434938,,-122.02274,37.3516219,POINT (-122.02274 37.3516219)
10366,65566009,turning_circle,-121.8380302,37.2356848,POINT (-121.8380302 37.2356848)
10367,65434945,,-121.881392,37.4056124,POINT (-121.881392 37.4056124)
10368,418018626,,-121.9438565,37.3972435,POINT (-121.9438565 37.3972435)
10369,418018627,,-121.9449137,37.3980191,POINT (-121.9449137 37.3980191)
10370,65434950,,-121.8795836,37.4063034,POINT (-121.8795836 37.4063034)
10371,418018631,,-121.9428985,37.3966833,POINT (-121.9428985 37.3966833)
10372,418018630,,-121.9451203,37.3961453,POINT (-121.9451203 37.3961453)
10373,65566025,,-121.8870082,37.2199573,POINT (-121.8870082 37.2199573)
10374,65434954,,-122.0374363,37.3568663,POINT (-122.0374363 37.3568663)
10375,311719244,,-121.8592653,37.3786781,POINT (-121.8592653 37.3786781)
10376,65434956,,-122.0388189,37.3564951,POINT (-122.0388189 37.3564951)
10377,65566029,turning_circle,-121.8870593,37.2194367,POINT (-121.8870593 37.2194367)
10378,65434959,,-122.0393717,37.3561604,POINT (-122.0393717 37.3561604)
10379,65434961,,-122.0397697,37.3559235,POINT (-122.0397697 37.3559235)
10380,65434963,,-122.0405521,37.3558145,POINT (-122.0405521 37.3558145)
10381,65434964,traffic_signals,-122.0415124,37.3557998,POINT (-122.0415124 37.3557998)
10382,65566035,turning_circle,-122.1407676,37.4518626,POINT (-122.1407676 37.4518626)
10383,2183034197,,-121.9652494,37.275638,POINT (-121.9652494 37.275638)
10384,418018652,,-121.9452567,37.3963528,POINT (-121.9452567 37.3963528)
10385,65566045,priority,-122.1387039,37.4511996,POINT (-122.1387039 37.4511996)
10386,418018654,,-121.9453059,37.3970883,POINT (-121.9453059 37.3970883)
10387,65434973,,-122.146292,37.3579264,POINT (-122.146292 37.3579264)
10388,418018656,,-121.9452149,37.3974541,POINT (-121.9452149 37.3974541)
10389,65434975,,-122.1467382,37.3578028,POINT (-122.1467382 37.3578028)
10390,65566056,,-122.0879846,37.3682914,POINT (-122.0879846 37.3682914)
10391,282621292,,-121.9186316,37.308058,POINT (-121.9186316 37.308058)
10392,65566067,,-122.088861,37.3682941,POINT (-122.088861 37.3682941)
10393,33060212,traffic_signals,-122.0778476,37.3651218,POINT (-122.0778476 37.3651218)
10394,65566070,stop,-122.0906602,37.3682993,POINT (-122.0906602 37.3682993)
10395,65435003,,-122.1500129,37.3601503,POINT (-122.1500129 37.3601503)
10396,190084477,,-122.0812634,37.3427509,POINT (-122.0812634 37.3427509)
10397,65566079,,-122.0476853,37.315562,POINT (-122.0476853 37.315562)
10398,65566081,,-122.0472969,37.3146812,POINT (-122.0472969 37.3146812)
10399,65566082,,-122.0470006,37.3140965,POINT (-122.0470006 37.3140965)
10400,65566084,,-122.0458762,37.3110724,POINT (-122.0458762 37.3110724)
10401,65566086,turning_circle,-122.0458762,37.310458,POINT (-122.0458762 37.310458)
10402,65435017,turning_circle,-121.8722149,37.2360801,POINT (-121.8722149 37.2360801)
10403,65435019,,-121.8712364,37.2362674,POINT (-121.8712364 37.2362674)
10404,517240206,,-121.7794864,37.2240974,POINT (-121.7794864 37.2240974)
10405,65435022,,-122.1269202,37.3695102,POINT (-122.1269202 37.3695102)
10406,65435028,,-122.1239371,37.3716054,POINT (-122.1239371 37.3716054)
10407,65566102,,-122.0834142,37.3387111,POINT (-122.0834142 37.3387111)
10408,65566104,turning_circle,-122.084079,37.3388067,POINT (-122.084079 37.3388067)
10409,53114265,,-121.9696488,37.5082157,POINT (-121.9696488 37.5082157)
10410,65566107,,-122.1127938,37.3723681,POINT (-122.1127938 37.3723681)
10411,53114270,,-121.974309,37.507723,POINT (-121.974309 37.507723)
10412,65566110,,-122.111907,37.3723595,POINT (-122.111907 37.3723595)
10413,65566115,,-122.1111627,37.3723699,POINT (-122.1111627 37.3723699)
10414,65566120,,-121.7919108,37.3095417,POINT (-121.7919108 37.3095417)
10415,65566123,,-121.7900915,37.3098065,POINT (-121.7900915 37.3098065)
10416,65566126,,-121.9089448,37.268386,POINT (-121.9089448 37.268386)
10417,65435058,stop,-122.0277061,37.3555585,POINT (-122.0277061 37.3555585)
10418,65566132,,-121.9090552,37.266468,POINT (-121.9090552 37.266468)
10419,65566133,,-121.9080588,37.263995,POINT (-121.9080588 37.263995)
10420,6791787956,,-122.1230199,37.410637,POINT (-122.1230199 37.410637)
10421,65566135,,-121.907389,37.262364,POINT (-121.907389 37.262364)
10422,65435064,,-122.0262167,37.355243,POINT (-122.0262167 37.355243)
10423,1991407034,,-122.0134774,37.3834444,POINT (-122.0134774 37.3834444)
10424,65566140,,-121.800856,37.369162,POINT (-121.800856 37.369162)
10425,53114302,,-121.9205909,37.510251,POINT (-121.9205909 37.510251)
10426,65435071,,-122.024568,37.354892,POINT (-122.024568 37.354892)
10427,65435073,,-122.0238181,37.3547339,POINT (-122.0238181 37.3547339)
10428,65566145,,-122.1056482,37.3850091,POINT (-122.1056482 37.3850091)
10429,283276740,traffic_signals,-121.9002488,37.3419715,POINT (-121.9002488 37.3419715)
10430,65435079,,-122.0227709,37.3546695,POINT (-122.0227709 37.3546695)
10431,65566151,,-122.105384,37.3874585,POINT (-122.105384 37.3874585)
10432,65566155,turning_circle,-122.1053754,37.3881541,POINT (-122.1053754 37.3881541)
10433,65435090,,-121.7806794,37.2469368,POINT (-121.7806794 37.2469368)
10434,65566164,,-121.988205,37.3440198,POINT (-121.988205 37.3440198)
10435,65566166,turning_circle,-121.9886428,37.3440676,POINT (-121.9886428 37.3440676)
10436,65435102,turning_circle,-121.7810895,37.2477072,POINT (-121.7810895 37.2477072)
10437,65566175,,-122.0689813,37.3144958,POINT (-122.0689813 37.3144958)
10438,65435108,,-121.8510479,37.3691918,POINT (-121.8510479 37.3691918)
10439,65435109,,-121.8519415,37.3700333,POINT (-121.8519415 37.3700333)
10440,65566188,,-122.0240325,37.3339505,POINT (-122.0240325 37.3339505)
10441,65435120,,-121.8614246,37.4072635,POINT (-121.8614246 37.4072635)
10442,65435123,,-121.8595793,37.218193,POINT (-121.8595793 37.218193)
10443,65435128,stop,-122.132844,37.4228519,POINT (-122.132844 37.4228519)
10444,65435130,,-122.1335736,37.4219617,POINT (-122.1335736 37.4219617)
10445,65435132,stop,-122.1339327,37.4215224,POINT (-122.1339327 37.4215224)
10446,65435135,,-122.1355222,37.4195788,POINT (-122.1355222 37.4195788)
10447,53114370,,-121.976064,37.5239343,POINT (-121.976064 37.5239343)
10448,53114374,,-121.9741185,37.5229393,POINT (-121.9741185 37.5229393)
10449,65566217,,-121.9667763,37.343877,POINT (-121.9667763 37.343877)
10450,65566223,,-121.7978332,37.3762068,POINT (-121.7978332 37.3762068)
10451,6621656593,,-122.0872369,37.4105514,POINT (-122.0872369 37.4105514)
10452,65828370,motorway_junction,-122.1269302,37.4521116,POINT (-122.1269302 37.4521116)
10453,26506775,,-121.9510007,37.3744614,POINT (-121.9510007 37.3744614)
10454,65566233,,-121.798951,37.377593,POINT (-121.798951 37.377593)
10455,26506784,,-122.0089047,37.3770987,POINT (-122.0089047 37.3770987)
10456,65566241,,-121.7995753,37.3780721,POINT (-121.7995753 37.3780721)
10457,26506786,traffic_signals,-122.012721,37.3785814,POINT (-122.012721 37.3785814)
10458,26506793,,-121.9813732,37.3778414,POINT (-121.9813732 37.3778414)
10459,65566258,traffic_signals,-122.0503014,37.3163543,POINT (-122.0503014 37.3163543)
10460,282621491,,-121.9180694,37.3080616,POINT (-121.9180694 37.3080616)
10461,65566259,,-122.050689,37.3165682,POINT (-122.050689 37.3165682)
10462,26506805,,-122.0186521,37.3329784,POINT (-122.0186521 37.3329784)
10463,65566265,turning_circle,-121.7883897,37.2986756,POINT (-121.7883897 37.2986756)
10464,26506813,motorway_junction,-122.0535674,37.3330123,POINT (-122.0535674 37.3330123)
10465,65566270,,-122.0071229,37.2480337,POINT (-122.0071229 37.2480337)
10466,7346091584,,-122.102987,37.357771,POINT (-122.102987 37.357771)
10467,65566272,,-122.0060284,37.2461788,POINT (-122.0060284 37.2461788)
10468,65566274,,-122.0059667,37.2449718,POINT (-122.0059667 37.2449718)
10469,65566284,turning_circle,-121.8197821,37.3414505,POINT (-121.8197821 37.3414505)
10470,65435231,,-121.9553091,37.3470947,POINT (-121.9553091 37.3470947)
10471,65435233,,-121.9564135,37.3492653,POINT (-121.9564135 37.3492653)
10472,65435240,,-122.0077625,37.3052911,POINT (-122.0077625 37.3052911)
10473,65435241,turning_circle,-122.007817,37.3049881,POINT (-122.007817 37.3049881)
10474,65435246,,-121.8493472,37.3936656,POINT (-121.8493472 37.3936656)
10475,686323311,,-122.0305002,37.4149422,POINT (-122.0305002 37.4149422)
10476,65435250,,-121.8349941,37.28868,POINT (-121.8349941 37.28868)
10477,65435252,turning_circle,-121.8349944,37.2891191,POINT (-121.8349944 37.2891191)
10478,26506871,motorway_junction,-121.9751594,37.2265717,POINT (-121.9751594 37.2265717)
10479,1323202170,,-121.9508071,37.418875,POINT (-121.9508071 37.418875)
10480,194934398,,-122.078092,37.4060977,POINT (-122.078092 37.4060977)
10481,65435272,,-121.8954431,37.4446195,POINT (-121.8954431 37.4446195)
10482,1408005769,,-122.1005928,37.3763824,POINT (-122.1005928 37.3763824)
10483,65435275,,-121.894516,37.4447704,POINT (-121.894516 37.4447704)
10484,65435281,turning_circle,-121.8427805,37.3886467,POINT (-121.8427805 37.3886467)
10485,65435284,,-121.8389198,37.3698037,POINT (-121.8389198 37.3698037)
10486,65435288,turning_circle,-121.8404477,37.3713612,POINT (-121.8404477 37.3713612)
10487,3892475549,,-121.8035626,37.2534827,POINT (-121.8035626 37.2534827)
10488,1408005789,,-122.0960563,37.3781853,POINT (-122.0960563 37.3781853)
10489,1408005795,,-122.0960563,37.3782254,POINT (-122.0960563 37.3782254)
10490,4927288998,,-122.0494752,37.5177046,POINT (-122.0494752 37.5177046)
10491,4927288999,,-122.0503157,37.5174438,POINT (-122.0503157 37.5174438)
10492,53114551,turning_circle,-121.9507263,37.5320569,POINT (-121.9507263 37.5320569)
10493,53114552,,-121.9510033,37.5317426,POINT (-121.9510033 37.5317426)
10494,65566394,turning_circle,-121.7893437,37.3091386,POINT (-121.7893437 37.3091386)
10495,65566398,,-122.0360848,37.3155968,POINT (-122.0360848 37.3155968)
10496,65435329,,-122.0623303,37.3954483,POINT (-122.0623303 37.3954483)
10497,65435330,,-122.0620364,37.3962244,POINT (-122.0620364 37.3962244)
10498,65566401,,-122.0360909,37.3133544,POINT (-122.0360909 37.3133544)
10499,289830595,,-122.0237029,37.2921792,POINT (-122.0237029 37.2921792)
10500,289830596,,-122.0241921,37.293381,POINT (-122.0241921 37.293381)
10501,240285382,traffic_signals,-122.0690241,37.3314427,POINT (-122.0690241 37.3314427)
10502,65435338,,-121.823802,37.3466224,POINT (-121.823802 37.3466224)
10503,65435345,,-121.8236058,37.3673658,POINT (-121.8236058 37.3673658)
10504,258111192,stop,-122.1076939,37.4101929,POINT (-122.1076939 37.4101929)
10505,240285409,,-122.0685414,37.3230759,POINT (-122.0685414 37.3230759)
10506,65435367,,-121.9275854,37.2397074,POINT (-121.9275854 37.2397074)
10507,65435370,,-121.9284603,37.2397076,POINT (-121.9284603 37.2397076)
10508,65566446,,-121.8915463,37.4509771,POINT (-121.8915463 37.4509771)
10509,65435375,,-121.9293531,37.2412191,POINT (-121.9293531 37.2412191)
10510,65435377,,-121.9293371,37.2419434,POINT (-121.9293371 37.2419434)
10511,65566450,turning_circle,-121.8908927,37.4511482,POINT (-121.8908927 37.4511482)
10512,65435379,,-121.9294178,37.2434458,POINT (-121.9294178 37.2434458)
10513,65435378,,-121.9293509,37.2426914,POINT (-121.9293509 37.2426914)
10514,65435385,,-122.0341701,37.2673452,POINT (-122.0341701 37.2673452)
10515,65435386,,-122.0346247,37.2673505,POINT (-122.0346247 37.2673505)
10516,65435387,,-122.036285,37.2671776,POINT (-122.036285 37.2671776)
10517,65566465,,-121.8501686,37.3571235,POINT (-121.8501686 37.3571235)
10518,65435393,,-122.0374169,37.2668201,POINT (-122.0374169 37.2668201)
10519,65435398,,-122.0444775,37.3776464,POINT (-122.0444775 37.3776464)
10520,65566472,,-121.9396987,37.3827001,POINT (-121.9396987 37.3827001)
10521,65435402,turning_circle,-122.044054,37.377565,POINT (-122.044054 37.377565)
10522,65566475,,-121.9420738,37.3865614,POINT (-121.9420738 37.3865614)
10523,6437107471,,-122.1102915,37.4065721,POINT (-122.1102915 37.4065721)
10524,65566480,,-121.9872266,37.3443132,POINT (-121.9872266 37.3443132)
10525,287471379,,-122.1856652,37.4236605,POINT (-122.1856652 37.4236605)
10526,65566485,,-121.9887261,37.3418232,POINT (-121.9887261 37.3418232)
10527,65566495,turning_circle,-121.802244,37.3641101,POINT (-121.802244 37.3641101)
10528,65566498,,-121.9458458,37.2380349,POINT (-121.9458458 37.2380349)
10529,287471396,,-122.1857971,37.4230906,POINT (-122.1857971 37.4230906)
10530,65566505,,-121.7858049,37.3311308,POINT (-121.7858049 37.3311308)
10531,65566507,turning_circle,-121.7857165,37.3306437,POINT (-121.7857165 37.3306437)
10532,354187051,,-122.1935763,37.3829542,POINT (-122.1935763 37.3829542)
10533,65566515,,-121.9642919,37.3202817,POINT (-121.9642919 37.3202817)
10534,5780174646,,-121.9136584,37.3062599,POINT (-121.9136584 37.3062599)
10535,5780174651,,-121.9133414,37.3065495,POINT (-121.9133414 37.3065495)
10536,65435454,turning_circle,-122.1948052,37.40281,POINT (-122.1948052 37.40281)
10537,65566527,,-121.9444678,37.3294364,POINT (-121.9444678 37.3294364)
10538,5780174656,,-121.9136093,37.3063886,POINT (-121.9136093 37.3063886)
10539,65566530,turning_circle,-121.7872362,37.2298298,POINT (-121.7872362 37.2298298)
10540,65435458,,-121.9525198,37.3405173,POINT (-121.9525198 37.3405173)
10541,65435466,,-122.0504914,37.3306144,POINT (-122.0504914 37.3306144)
10542,65435468,turning_circle,-122.049155,37.3305767,POINT (-122.049155 37.3305767)
10543,65566542,,-122.0338122,37.2899404,POINT (-122.0338122 37.2899404)
10544,65566544,,-122.0338027,37.2902241,POINT (-122.0338027 37.2902241)
10545,2749921105,,-122.001595,37.3230885,POINT (-122.001595 37.3230885)
10546,65435474,,-122.0786613,37.3791814,POINT (-122.0786613 37.3791814)
10547,65435476,,-122.0786538,37.3772022,POINT (-122.0786538 37.3772022)
10548,65435477,,-122.1329045,37.4632846,POINT (-122.1329045 37.4632846)
10549,65566561,,-121.8322192,37.3764273,POINT (-121.8322192 37.3764273)
10550,65435490,,-121.8246224,37.381405,POINT (-121.8246224 37.381405)
10551,65566562,turning_circle,-121.8318927,37.3766418,POINT (-121.8318927 37.3766418)
10552,65435492,turning_circle,-121.824904,37.3821904,POINT (-121.824904 37.3821904)
10553,7570224996,,-121.9711617,37.321783,POINT (-121.9711617 37.321783)
10554,65566566,,-121.8446637,37.3950113,POINT (-121.8446637 37.3950113)
10555,2749921122,,-121.9944529,37.3317807,POINT (-121.9944529 37.3317807)
10556,2749921126,,-121.9957861,37.3342951,POINT (-121.9957861 37.3342951)
10557,65566570,,-121.8436579,37.3952924,POINT (-121.8436579 37.3952924)
10558,65435499,,-121.8577028,37.2702835,POINT (-121.8577028 37.2702835)
10559,65566572,,-121.8427481,37.3955515,POINT (-121.8427481 37.3955515)
10560,65566573,stop,-121.8391661,37.3967041,POINT (-121.8391661 37.3967041)
10561,65566574,,-121.8368555,37.3973869,POINT (-121.8368555 37.3973869)
10562,65435501,,-121.8572347,37.2696816,POINT (-121.8572347 37.2696816)
10563,65435504,,-121.8567191,37.2690946,POINT (-121.8567191 37.2690946)
10564,2749921131,,-121.9960936,37.3352588,POINT (-121.9960936 37.3352588)
10565,283539314,traffic_signals,-122.0142401,37.3454189,POINT (-122.0142401 37.3454189)
10566,2749921133,,-121.9958177,37.3393176,POINT (-121.9958177 37.3393176)
10567,65435509,,-121.8570859,37.2680701,POINT (-121.8570859 37.2680701)
10568,65435511,,-121.8583829,37.267441,POINT (-121.8583829 37.267441)
10569,65566584,turning_circle,-122.0192294,37.3597815,POINT (-122.0192294 37.3597815)
10570,517240701,turning_circle,-121.7710301,37.2285463,POINT (-121.7710301 37.2285463)
10571,65566592,,-121.9422793,37.3033052,POINT (-121.9422793 37.3033052)
10572,65435522,turning_circle,-121.8569135,37.2678521,POINT (-121.8569135 37.2678521)
10573,65566595,,-121.9431727,37.3033078,POINT (-121.9431727 37.3033078)
10574,65435528,,-121.9076511,37.4568132,POINT (-121.9076511 37.4568132)
10575,65435530,,-121.9068357,37.4570381,POINT (-121.9068357 37.4570381)
10576,65566602,traffic_signals,-121.9410669,37.2942217,POINT (-121.9410669 37.2942217)
10577,65566607,,-121.9414256,37.2991773,POINT (-121.9414256 37.2991773)
10578,65566610,,-121.9414594,37.301561,POINT (-121.9414594 37.301561)
10579,65435541,,-121.9756681,37.2836352,POINT (-121.9756681 37.2836352)
10580,2069264280,,-121.8653326,37.2202813,POINT (-121.8653326 37.2202813)
10581,65566618,,-121.8676332,37.2434472,POINT (-121.8676332 37.2434472)
10582,65435552,,-121.7680764,37.2950637,POINT (-121.7680764 37.2950637)
10583,4306925473,,-121.87866,37.3095548,POINT (-121.87866 37.3095548)
10584,4306925474,,-121.8785194,37.3095555,POINT (-121.8785194 37.3095555)
10585,65435555,turning_circle,-121.7669943,37.2955423,POINT (-121.7669943 37.2955423)
10586,65566625,stop,-122.1551978,37.4289956,POINT (-122.1551978 37.4289956)
10587,65435558,,-121.792662,37.347646,POINT (-121.792662 37.347646)
10588,65435559,turning_circle,-121.792084,37.3481952,POINT (-121.792084 37.3481952)
10589,65435565,,-121.8915509,37.3357183,POINT (-121.8915509 37.3357183)
10590,65566638,,-121.9660961,37.281237,POINT (-121.9660961 37.281237)
10591,65435567,,-121.8909205,37.3348342,POINT (-121.8909205 37.3348342)
10592,290879407,traffic_signals,-122.0484316,37.371941,POINT (-122.0484316 37.371941)
10593,290879408,traffic_signals,-122.0484881,37.3717684,POINT (-122.0484881 37.3717684)
10594,65566639,,-121.9685382,37.2811786,POINT (-121.9685382 37.2811786)
10595,65566641,,-121.9694952,37.2811955,POINT (-121.9694952 37.2811955)
10596,65566646,,-121.9704024,37.2811879,POINT (-121.9704024 37.2811879)
10597,65566647,,-121.9765222,37.2811018,POINT (-121.9765222 37.2811018)
10598,3966924728,,-122.022579,37.3011624,POINT (-122.022579 37.3011624)
10599,371357625,traffic_signals,-121.9223275,37.2618108,POINT (-121.9223275 37.2618108)
10600,3966924730,stop,-122.0185866,37.3011723,POINT (-122.0185866 37.3011723)
