,osmid,highway,lon,lat,geometry
1326,65344009,,-122.4146963,37.8026281,POINT (-122.4146963 37.8026281)
1327,65311243,traffic_signals,-122.4638954,37.7116172,POINT (-122.4638954 37.7116172)
1328,65442316,,-122.4605794,37.7068028,POINT (-122.4605794 37.7068028)
1329,65311245,,-122.4642979,37.7116828,POINT (-122.4642979 37.7116828)
1330,65442317,,-122.4623261,37.7080078,POINT (-122.4623261 37.7080078)
1331,1714229778,crossing,-122.4712116,37.7349975,POINT (-122.4712116 37.7349975)
1332,1714229780,,-122.4713212,37.7348875,POINT (-122.4713212 37.7348875)
1333,65344021,traffic_signals,-122.4158033,37.8082236,POINT (-122.4158033 37.8082236)
1334,65344023,,-122.4512765,37.7221267,POINT (-122.4512765 37.7221267)
1335,65311274,stop,-122.4693156,37.71068,POINT (-122.4693156 37.71068)
1336,65344044,,-122.4713283,37.8083697,POINT (-122.4713283 37.8083697)
1337,287838782,turning_circle,-122.448928,37.7575399,POINT (-122.448928 37.7575399)
1338,65344078,,-122.438792,37.7271978,POINT (-122.438792 37.7271978)
1339,65344086,,-122.440317,37.7246678,POINT (-122.440317 37.7246678)
1340,65344090,,-122.440672,37.7239348,POINT (-122.440672 37.7239348)
1341,65311334,traffic_signals,-122.4108419,37.734816,POINT (-122.4108419 37.734816)
1342,2315555430,,-122.4164149,37.7695754,POINT (-122.4164149 37.7695754)
1343,65311338,,-122.4138329,37.7332713,POINT (-122.4138329 37.7332713)
1344,65344106,,-122.439097,37.728404,POINT (-122.439097 37.728404)
1345,6347985514,,-122.4265581,37.7423634,POINT (-122.4265581 37.7423634)
1346,65311343,,-122.4182612,37.7322276,POINT (-122.4182612 37.7322276)
1347,65344112,,-122.4355072,37.7367988,POINT (-122.4355072 37.7367988)
1348,5189177969,,-122.4613397,37.7930819,POINT (-122.4613397 37.7930819)
1349,767857266,,-122.4073789,37.7082481,POINT (-122.4073789 37.7082481)
1350,761795188,,-122.4753229,37.7268805,POINT (-122.4753229 37.7268805)
1351,418583164,,-122.4264156,37.7092653,POINT (-122.4264156 37.7092653)
1352,65344130,,-122.4707144,37.716092,POINT (-122.4707144 37.716092)
1353,761795205,,-122.4750455,37.726505,POINT (-122.4750455 37.726505)
1354,65311377,,-122.470432,37.7099337,POINT (-122.470432 37.7099337)
1355,65311390,,-122.4684485,37.7110169,POINT (-122.4684485 37.7110169)
1356,65344165,,-122.4440257,37.7612829,POINT (-122.4440257 37.7612829)
1357,65311401,,-122.4661907,37.7116629,POINT (-122.4661907 37.7116629)
1358,54891208,traffic_signals,-122.3911917,37.7705805,POINT (-122.3911917 37.7705805)
1359,65344233,,-122.442931,37.755479,POINT (-122.442931 37.755479)
1360,1659212547,,-122.3876575,37.7463317,POINT (-122.3876575 37.7463317)
1361,65311496,,-122.4077783,37.7378085,POINT (-122.4077783 37.7378085)
1362,4407694097,,-122.386241,37.7474919,POINT (-122.386241 37.7474919)
1363,253104917,motorway_junction,-122.3931324,37.7008207,POINT (-122.3931324 37.7008207)
1364,65508160,,-122.4492044,37.7071204,POINT (-122.4492044 37.7071204)
1365,65311556,,-122.436273,37.7260448,POINT (-122.436273 37.7260448)
1366,581047109,traffic_signals,-122.4331016,37.7642317,POINT (-122.4331016 37.7642317)
1367,308712276,,-122.406081,37.7713916,POINT (-122.406081 37.7713916)
1368,7637504855,,-122.4341272,37.7416655,POINT (-122.4341272 37.7416655)
1369,330601304,turning_circle,-122.4184257,37.8012104,POINT (-122.4184257 37.8012104)
1370,65344347,traffic_signals,-122.443291,37.7501167,POINT (-122.443291 37.7501167)
1371,65311580,,-122.437729,37.7229428,POINT (-122.437729 37.7229428)
1372,581047133,traffic_signals,-122.4330942,37.7641276,POINT (-122.4330942 37.7641276)
1373,5283648349,,-122.4343659,37.783081,POINT (-122.4343659 37.783081)
1374,764842848,,-122.4238156,37.7345837,POINT (-122.4238156 37.7345837)
1375,764842850,,-122.4239269,37.7345678,POINT (-122.4239269 37.7345678)
1376,65344358,,-122.402689,37.734453,POINT (-122.402689 37.734453)
1377,65344363,,-122.4035822,37.7344055,POINT (-122.4035822 37.7344055)
1378,65344366,,-122.4045497,37.734348,POINT (-122.4045497 37.734348)
1379,260543345,traffic_signals,-122.4248322,37.7706553,POINT (-122.4248322 37.7706553)
1380,764842866,,-122.4239135,37.7345254,POINT (-122.4239135 37.7345254)
1381,6347985786,,-122.4276036,37.752455,POINT (-122.4276036 37.752455)
1382,4025717627,,-122.4607035,37.7674405,POINT (-122.4607035 37.7674405)
1383,6347985788,,-122.4275568,37.7527988,POINT (-122.4275568 37.7527988)
1384,65311611,,-122.442948,37.7174272,POINT (-122.442948 37.7174272)
1385,4548596610,,-122.4180329,37.770901,POINT (-122.4180329 37.770901)
1386,65344387,,-122.436156,37.73654,POINT (-122.436156 37.73654)
1387,54891395,,-122.3927659,37.7695721,POINT (-122.3927659 37.7695721)
1388,54891397,,-122.3911048,37.7696737,POINT (-122.3911048 37.7696737)
1389,4548596613,,-122.4180961,37.7710893,POINT (-122.4180961 37.7710893)
1390,65344399,,-122.4321,37.753823,POINT (-122.4321 37.753823)
1391,303010706,,-122.5104595,37.7649768,POINT (-122.5104595 37.7649768)
1392,6454317981,,-122.4214272,37.7733865,POINT (-122.4214272 37.7733865)
1393,6142268319,,-122.3986682,37.712809,POINT (-122.3986682 37.712809)
1394,6142268320,,-122.3994504,37.7132083,POINT (-122.3994504 37.7132083)
1395,4025717677,,-122.4909019,37.7653866,POINT (-122.4909019 37.7653866)
1396,54891446,,-122.3894111,37.7711091,POINT (-122.3894111 37.7711091)
1397,65344439,traffic_signals,-122.4041548,37.71039,POINT (-122.4041548 37.71039)
1398,54891461,,-122.3865986,37.7712786,POINT (-122.3865986 37.7712786)
1399,581047249,traffic_signals,-122.4331078,37.7643025,POINT (-122.4331078 37.7643025)
1400,65344466,traffic_signals,-122.4015762,37.7125441,POINT (-122.4015762 37.7125441)
1401,5241967569,,-122.4510138,37.7976536,POINT (-122.4510138 37.7976536)
1402,5241967578,,-122.4513983,37.7978393,POINT (-122.4513983 37.7978393)
1403,54891483,,-122.3864767,37.7708625,POINT (-122.3864767 37.7708625)
1404,313889759,crossing,-122.5022184,37.72659,POINT (-122.5022184 37.72659)
1405,315429861,,-122.4595294,37.7406997,POINT (-122.4595294 37.7406997)
1406,65311717,traffic_signals,-122.4078105,37.7359334,POINT (-122.4078105 37.7359334)
1407,330666983,traffic_signals,-122.410285,37.8003128,POINT (-122.410285 37.8003128)
1408,54891501,,-122.3862955,37.7690117,POINT (-122.3862955 37.7690117)
1409,315429873,,-122.461063,37.7405218,POINT (-122.461063 37.7405218)
1410,330666993,traffic_signals,-122.4101505,37.8003261,POINT (-122.4101505 37.8003261)
1411,3853882368,,-122.4380312,37.7462364,POINT (-122.4380312 37.7462364)
1412,65311747,traffic_signals,-122.4291659,37.7308965,POINT (-122.4291659 37.7308965)
1413,258970629,,-122.4672688,37.7620711,POINT (-122.4672688 37.7620711)
1414,258970630,,-122.468339,37.7620244,POINT (-122.468339 37.7620244)
1415,258970631,,-122.469411,37.7619775,POINT (-122.469411 37.7619775)
1416,258970632,,-122.4704812,37.7619309,POINT (-122.4704812 37.7619309)
1417,258970633,,-122.4715497,37.761884,POINT (-122.4715497 37.761884)
1418,258970634,,-122.4726758,37.761835,POINT (-122.4726758 37.761835)
1419,65311755,,-122.4261506,37.7308931,POINT (-122.4261506 37.7308931)
1420,258970636,,-122.4748689,37.7617394,POINT (-122.4748689 37.7617394)
1421,258970637,traffic_signals,-122.4759399,37.7616994,POINT (-122.4759399 37.7616994)
1422,65311750,,-122.428409,37.7307922,POINT (-122.428409 37.7307922)
1423,5558703124,,-122.4524724,37.7554682,POINT (-122.4524724 37.7554682)
1424,65311766,,-122.4232256,37.7308248,POINT (-122.4232256 37.7308248)
1425,3567227931,,-122.3755053,37.7323741,POINT (-122.3755053 37.7323741)
1426,65311772,,-122.422484,37.7307898,POINT (-122.422484 37.7307898)
1427,302912544,,-122.4942788,37.7338099,POINT (-122.4942788 37.7338099)
1428,65311781,,-122.4217642,37.7311223,POINT (-122.4217642 37.7311223)
1429,65311790,,-122.4549575,37.7631972,POINT (-122.4549575 37.7631972)
1430,65311792,,-122.4540336,37.7627054,POINT (-122.4540336 37.7627054)
1431,54891569,,-122.3876145,37.7689307,POINT (-122.3876145 37.7689307)
1432,65311799,,-122.446953,37.76017,POINT (-122.446953 37.76017)
1433,65311818,,-122.446772,37.758454,POINT (-122.446772 37.758454)
1434,4018639948,,-122.4538861,37.7711061,POINT (-122.4538861 37.7711061)
1435,65344593,traffic_signals,-122.4015018,37.7123857,POINT (-122.4015018 37.7123857)
1436,915248218,,-122.3915626,37.7855619,POINT (-122.3915626 37.7855619)
1437,4061762656,,-122.4174506,37.7765059,POINT (-122.4174506 37.7765059)
1438,4061762661,traffic_signals,-122.416362,37.7775451,POINT (-122.416362 37.7775451)
1439,4061762663,,-122.4176198,37.7765433,POINT (-122.4176198 37.7765433)
1440,65311848,turning_circle,-122.4275348,37.7106273,POINT (-122.4275348 37.7106273)
1441,65311854,traffic_signals,-122.4415791,37.715765,POINT (-122.4415791 37.715765)
1442,65311858,,-122.4391916,37.7146931,POINT (-122.4391916 37.7146931)
1443,1260360822,,-122.4019545,37.7780943,POINT (-122.4019545 37.7780943)
1444,65311865,,-122.4370135,37.7137083,POINT (-122.4370135 37.7137083)
1445,65311867,,-122.4367662,37.7136001,POINT (-122.4367662 37.7136001)
1446,65311869,,-122.4363584,37.7134139,POINT (-122.4363584 37.7134139)
1447,65311872,,-122.435019,37.712821,POINT (-122.435019 37.712821)
1448,351016065,,-122.4283421,37.7300189,POINT (-122.4283421 37.7300189)
1449,65311875,,-122.4342298,37.7124669,POINT (-122.4342298 37.7124669)
1450,65311878,,-122.433453,37.7121183,POINT (-122.433453 37.7121183)
1451,4044919943,,-122.4720816,37.7469574,POINT (-122.4720816 37.7469574)
1452,65311880,,-122.4326724,37.7117681,POINT (-122.4326724 37.7117681)
1453,4044919945,,-122.4713414,37.74699,POINT (-122.4713414 37.74699)
1454,65311890,,-122.408068,37.7211554,POINT (-122.408068 37.7211554)
1455,65311892,,-122.4085372,37.7210373,POINT (-122.4085372 37.7210373)
1456,65311894,,-122.4095186,37.7207785,POINT (-122.4095186 37.7207785)
1457,65344663,,-122.4058123,37.7489461,POINT (-122.4058123 37.7489461)
1458,65311897,,-122.4105027,37.7205192,POINT (-122.4105027 37.7205192)
1459,65311900,,-122.4114748,37.7202601,POINT (-122.4114748 37.7202601)
1460,65311905,,-122.4026251,37.722582,POINT (-122.4026251 37.722582)
1461,65311908,,-122.4035955,37.7223289,POINT (-122.4035955 37.7223289)
1462,65311911,,-122.4045824,37.7220688,POINT (-122.4045824 37.7220688)
1463,65311913,,-122.405042,37.72194,POINT (-122.405042 37.72194)
1464,65311975,,-122.4557846,37.7897799,POINT (-122.4557846 37.7897799)
1465,1815483625,,-122.4605572,37.7103102,POINT (-122.4605572 37.7103102)
1466,65311977,,-122.4556076,37.7889006,POINT (-122.4556076 37.7889006)
1467,65311980,,-122.4554307,37.7880216,POINT (-122.4554307 37.7880216)
1468,65344762,traffic_signals,-122.405207,37.743027,POINT (-122.405207 37.743027)
1469,1815483661,,-122.4634624,37.711533,POINT (-122.4634624 37.711533)
1470,65312014,traffic_signals,-122.4228477,37.7410297,POINT (-122.4228477 37.7410297)
1471,65312017,,-122.4217417,37.7405815,POINT (-122.4217417 37.7405815)
1472,65312019,,-122.4208552,37.7402223,POINT (-122.4208552 37.7402223)
1473,65312022,,-122.4202739,37.7399867,POINT (-122.4202739 37.7399867)
1474,65344794,traffic_signals,-122.407019,37.7380058,POINT (-122.407019 37.7380058)
1475,65475868,,-122.4690814,37.697668,POINT (-122.4690814 37.697668)
1476,65312028,stop,-122.417139,37.7391217,POINT (-122.417139 37.7391217)
1477,65312030,,-122.415899,37.739002,POINT (-122.415899 37.739002)
1478,65312038,stop,-122.414628,37.7388864,POINT (-122.414628 37.7388864)
1479,295507239,,-122.4554742,37.7705798,POINT (-122.4554742 37.7705798)
1480,65312041,,-122.4139949,37.738933,POINT (-122.4139949 37.738933)
1481,65312043,,-122.4133732,37.7389848,POINT (-122.4133732 37.7389848)
1482,65312050,,-122.411365,37.7398302,POINT (-122.411365 37.7398302)
1483,65312053,,-122.410733,37.739792,POINT (-122.410733 37.739792)
1484,1809552695,traffic_signals,-122.4940408,37.7351105,POINT (-122.4940408 37.7351105)
1485,65312056,,-122.410115,37.739755,POINT (-122.410115 37.739755)
1486,65312058,,-122.4088954,37.7396887,POINT (-122.4088954 37.7396887)
1487,1809552699,traffic_signals,-122.4938855,37.7351145,POINT (-122.4938855 37.7351145)
1488,65312068,,-122.407656,37.7396132,POINT (-122.407656 37.7396132)
1489,65312070,traffic_signals,-122.4069209,37.7395704,POINT (-122.4069209 37.7395704)
1490,65312080,,-122.4126291,37.760073,POINT (-122.4126291 37.760073)
1491,65312089,stop,-122.4661975,37.7106737,POINT (-122.4661975 37.7106737)
1492,65312094,turning_circle,-122.4679082,37.7096827,POINT (-122.4679082 37.7096827)
1493,260117854,,-122.4176261,37.7702525,POINT (-122.4176261 37.7702525)
1494,65344867,,-122.3996007,37.7208905,POINT (-122.3996007 37.7208905)
1495,65312115,,-122.4384373,37.7622992,POINT (-122.4384373 37.7622992)
1496,65312117,traffic_signals,-122.4383824,37.7617443,POINT (-122.4383824 37.7617443)
1497,315430265,,-122.4637644,37.7433227,POINT (-122.4637644 37.7433227)
1498,65312121,stop,-122.4382887,37.7606994,POINT (-122.4382887 37.7606994)
1499,65312123,,-122.4379717,37.7574929,POINT (-122.4379717 37.7574929)
1500,65312126,,-122.4376491,37.7542972,POINT (-122.4376491 37.7542972)
1501,65312130,,-122.437509,37.7526991,POINT (-122.437509 37.7526991)
1502,253105541,,-122.3889527,37.7114459,POINT (-122.3889527 37.7114459)
1503,262083974,,-122.4723083,37.7026714,POINT (-122.4723083 37.7026714)
1504,65344902,,-122.4049265,37.7436924,POINT (-122.4049265 37.7436924)
1505,65312142,,-122.466097,37.7267844,POINT (-122.466097 37.7267844)
1506,65312148,,-122.4647549,37.7283668,POINT (-122.4647549 37.7283668)
1507,65312154,,-122.4640593,37.729538,POINT (-122.4640593 37.729538)
1508,65312158,,-122.4144318,37.7731218,POINT (-122.4144318 37.7731218)
1509,65312159,,-122.4149972,37.7726292,POINT (-122.4149972 37.7726292)
1510,65344932,traffic_signals,-122.4068873,37.7380391,POINT (-122.4068873 37.7380391)
1511,65312164,,-122.4161895,37.7714105,POINT (-122.4161895 37.7714105)
1512,65344935,traffic_signals,-122.4069997,37.7378917,POINT (-122.4069997 37.7378917)
1513,65312168,,-122.463321,37.794732,POINT (-122.463321 37.794732)
1514,65312176,,-122.463968,37.794467,POINT (-122.463968 37.794467)
1515,65344952,,-122.442652,37.7240618,POINT (-122.442652 37.7240618)
1516,65344962,,-122.4417157,37.7155848,POINT (-122.4417157 37.7155848)
1517,65312196,,-122.4313791,37.7693296,POINT (-122.4313791 37.7693296)
1518,65312198,,-122.4311254,37.7668042,POINT (-122.4311254 37.7668042)
1519,65312204,traffic_signals,-122.4310552,37.7660052,POINT (-122.4310552 37.7660052)
1520,65344973,,-122.4459313,37.7188367,POINT (-122.4459313 37.7188367)
1521,65312206,traffic_signals,-122.4310488,37.7659327,POINT (-122.4310488 37.7659327)
1522,65312208,traffic_signals,-122.4309164,37.7643693,POINT (-122.4309164 37.7643693)
1523,65312210,,-122.4307627,37.7627601,POINT (-122.4307627 37.7627601)
1524,65344980,,-122.4509487,37.7208128,POINT (-122.4509487 37.7208128)
1525,65312213,,-122.4306601,37.7619577,POINT (-122.4306601 37.7619577)
1526,65312216,stop,-122.4305989,37.7611664,POINT (-122.4305989 37.7611664)
1527,65312219,,-122.4305178,37.7603591,POINT (-122.4305178 37.7603591)
1528,65312221,,-122.4303729,37.7587532,POINT (-122.4303729 37.7587532)
1529,65312222,,-122.4302713,37.7579605,POINT (-122.4302713 37.7579605)
1530,2450003421,,-122.4324827,37.7088535,POINT (-122.4324827 37.7088535)
1531,2450003428,,-122.4319453,37.7092131,POINT (-122.4319453 37.7092131)
1532,65312238,,-122.430678,37.757125,POINT (-122.430678 37.757125)
1533,65345007,,-122.5051541,37.7798483,POINT (-122.5051541 37.7798483)
1534,65345009,,-122.5062349,37.7799038,POINT (-122.5062349 37.7799038)
1535,2841581043,,-122.4178962,37.7709098,POINT (-122.4178962 37.7709098)
1536,65312246,,-122.4300736,37.7555495,POINT (-122.4300736 37.7555495)
1537,65312248,,-122.4299727,37.7547532,POINT (-122.4299727 37.7547532)
1538,65312250,,-122.429884,37.753957,POINT (-122.429884 37.753957)
1539,65312252,,-122.4298073,37.7531537,POINT (-122.4298073 37.7531537)
1540,65312256,,-122.429731,37.752362,POINT (-122.429731 37.752362)
1541,4021327361,,-122.5091152,37.7751826,POINT (-122.5091152 37.7751826)
1542,4021327362,,-122.5041773,37.7811316,POINT (-122.5041773 37.7811316)
1543,65312259,,-122.4296589,37.7515702,POINT (-122.4296589 37.7515702)
1544,4021327363,,-122.5088429,37.7714492,POINT (-122.5088429 37.7714492)
1545,4021327365,,-122.5067012,37.7715472,POINT (-122.5067012 37.7715472)
1546,65312260,,-122.429577,37.750762,POINT (-122.429577 37.750762)
1547,65312262,,-122.429346,37.748362,POINT (-122.429346 37.748362)
1548,4021327368,,-122.5048322,37.7753789,POINT (-122.5048322 37.7753789)
1549,65312265,,-122.4292711,37.7475757,POINT (-122.4292711 37.7475757)
1550,4021327370,traffic_signals,-122.5077713,37.7714983,POINT (-122.5077713 37.7714983)
1551,4021327371,,-122.5002761,37.7718408,POINT (-122.5002761 37.7718408)
1552,65312268,,-122.429193,37.746763,POINT (-122.429193 37.746763)
1553,4021327373,,-122.510188,37.7751335,POINT (-122.510188 37.7751335)
1554,4021327374,,-122.5024219,37.771743,POINT (-122.5024219 37.771743)
1555,4021327375,,-122.4992046,37.7718897,POINT (-122.4992046 37.7718897)
1556,65312272,,-122.429116,37.74596,POINT (-122.429116 37.74596)
1557,4021327377,,-122.4988209,37.7813886,POINT (-122.4988209 37.7813886)
1558,4021327378,,-122.5056322,37.7715962,POINT (-122.5056322 37.7715962)
1559,65312274,,-122.428959,37.744363,POINT (-122.428959 37.744363)
1560,4021327380,,-122.497064,37.7719874,POINT (-122.497064 37.7719874)
1561,4021327376,,-122.4981329,37.7719386,POINT (-122.4981329 37.7719386)
1562,2450003478,,-122.4314082,37.709556,POINT (-122.4314082 37.709556)
1563,65312279,,-122.428806,37.742764,POINT (-122.428806 37.742764)
1564,65312281,,-122.428729,37.741964,POINT (-122.428729 37.741964)
1565,4021327386,,-122.5009626,37.7812905,POINT (-122.5009626 37.7812905)
1566,4021327387,,-122.5013475,37.7717919,POINT (-122.5013475 37.7717919)
1567,260118044,traffic_signals,-122.4186311,37.7728419,POINT (-122.4186311 37.7728419)
1568,65312293,,-122.428911,37.741953,POINT (-122.428911 37.741953)
1569,65312295,,-122.428736,37.740122,POINT (-122.428736 37.740122)
1570,330667560,,-122.4109297,37.8007551,POINT (-122.4109297 37.8007551)
1571,330667561,,-122.4109879,37.8009059,POINT (-122.4109879 37.8009059)
1572,65312303,,-122.43026,37.757155,POINT (-122.43026 37.757155)
1573,3717633583,,-122.4640096,37.7995355,POINT (-122.4640096 37.7995355)
1574,65312309,turning_circle,-122.4297124,37.7385702,POINT (-122.4297124 37.7385702)
1575,65312314,,-122.430765,37.7384531,POINT (-122.430765 37.7384531)
1576,65312316,,-122.4313439,37.7383321,POINT (-122.4313439 37.7383321)
1577,6673045053,,-122.4448129,37.7509513,POINT (-122.4448129 37.7509513)
1578,315430469,,-122.4602677,37.7422963,POINT (-122.4602677 37.7422963)
1579,260118094,,-122.4184499,37.7722381,POINT (-122.4184499 37.7722381)
1580,2450003537,,-122.4319315,37.7113721,POINT (-122.4319315 37.7113721)
1581,65312338,,-122.4070958,37.730727,POINT (-122.4070958 37.730727)
1582,65312340,,-122.4065981,37.7295281,POINT (-122.4065981 37.7295281)
1583,364484183,,-122.3892609,37.7157798,POINT (-122.3892609 37.7157798)
1584,65312348,,-122.4051047,37.7259228,POINT (-122.4051047 37.7259228)
1585,65312350,,-122.4046101,37.7247249,POINT (-122.4046101 37.7247249)
1586,65312356,,-122.4041038,37.7235337,POINT (-122.4041038 37.7235337)
1587,65312359,,-122.4025991,37.7199267,POINT (-122.4025991 37.7199267)
1588,65345130,,-122.4322981,37.7642819,POINT (-122.4322981 37.7642819)
1589,3717633642,,-122.4691647,37.7979469,POINT (-122.4691647 37.7979469)
1590,65312365,,-122.4021093,37.7187197,POINT (-122.4021093 37.7187197)
1591,65312369,,-122.401602,37.717514,POINT (-122.401602 37.717514)
1592,300750450,traffic_signals,-122.4267308,37.7691759,POINT (-122.4267308 37.7691759)
1593,65312372,,-122.4006152,37.7151152,POINT (-122.4006152 37.7151152)
1594,3717633680,,-122.4693835,37.797856,POINT (-122.4693835 37.797856)
1595,65312401,,-122.4115903,37.7872177,POINT (-122.4115903 37.7872177)
1596,65345170,,-122.4126077,37.796915,POINT (-122.4126077 37.796915)
1597,65312411,,-122.4145026,37.7695043,POINT (-122.4145026 37.7695043)
1598,418584220,turning_circle,-122.4685514,37.713022,POINT (-122.4685514 37.713022)
1599,300455591,,-122.3909224,37.7677721,POINT (-122.3909224 37.7677721)
1600,6311843504,,-122.3884059,37.7896449,POINT (-122.3884059 37.7896449)
1601,6311843505,,-122.3886184,37.7894946,POINT (-122.3886184 37.7894946)
1602,65312436,,-122.410338,37.743749,POINT (-122.410338 37.743749)
1603,65312440,,-122.4111127,37.7437295,POINT (-122.4111127 37.7437295)
1604,3717633726,,-122.46356,37.801642,POINT (-122.46356 37.801642)
1605,65312447,,-122.4382824,37.7348652,POINT (-122.4382824 37.7348652)
1606,65345229,traffic_signals,-122.3990364,37.8009761,POINT (-122.3990364 37.8009761)
1607,65345234,,-122.4026204,37.8003142,POINT (-122.4026204 37.8003142)
1608,65345235,,-122.4031376,37.8002473,POINT (-122.4031376 37.8002473)
1609,65345242,,-122.4037493,37.8001737,POINT (-122.4037493 37.8001737)
1610,65312481,,-122.4004146,37.7517436,POINT (-122.4004146 37.7517436)
1611,65345250,,-122.4058508,37.7999091,POINT (-122.4058508 37.7999091)
1612,65345270,,-122.415586,37.7987062,POINT (-122.415586 37.7987062)
1613,65345273,,-122.4172342,37.7984827,POINT (-122.4172342 37.7984827)
1614,65345274,,-122.4188763,37.7982735,POINT (-122.4188763 37.7982735)
1615,65312511,,-122.4415182,37.7596739,POINT (-122.4415182 37.7596739)
1616,65345280,,-122.4205206,37.798052,POINT (-122.4205206 37.798052)
1617,65345281,traffic_signals,-122.4238855,37.7976162,POINT (-122.4238855 37.7976162)
1618,65345282,traffic_signals,-122.4254559,37.7974163,POINT (-122.4254559 37.7974163)
1619,356718341,turning_circle,-122.4377051,37.7337575,POINT (-122.4377051 37.7337575)
1620,65312517,,-122.4423306,37.7596253,POINT (-122.4423306 37.7596253)
1621,65345286,,-122.4287431,37.796998,POINT (-122.4287431 37.796998)
1622,65312520,,-122.4430326,37.759567,POINT (-122.4430326 37.759567)
1623,65345288,stop,-122.4353202,37.7961624,POINT (-122.4353202 37.7961624)
1624,65345292,stop,-122.4369623,37.7959535,POINT (-122.4369623 37.7959535)
1625,65312526,,-122.4443464,37.7586049,POINT (-122.4443464 37.7586049)
1626,4023031571,,-122.4901461,37.7864144,POINT (-122.4901461 37.7864144)
1627,7055513364,,-122.4415016,37.7067213,POINT (-122.4415016 37.7067213)
1628,7055513365,,-122.442506,37.7063696,POINT (-122.442506 37.7063696)
1629,7055513366,,-122.4424456,37.7064859,POINT (-122.4424456 37.7064859)
1630,65345303,,-122.4381617,37.8049375,POINT (-122.4381617 37.8049375)
1631,7055513367,,-122.4425776,37.7062354,POINT (-122.4425776 37.7062354)
1632,1472108313,,-122.493059,37.7292277,POINT (-122.493059 37.7292277)
1633,65345305,,-122.4374173,37.8061178,POINT (-122.4374173 37.8061178)
1634,65312540,,-122.4800995,37.7920176,POINT (-122.4800995 37.7920176)
1635,65312546,,-122.4795538,37.791803,POINT (-122.4795538 37.791803)
1636,65509156,,-122.4226323,37.7017578,POINT (-122.4226323 37.7017578)
1637,65312549,,-122.4793607,37.7917491,POINT (-122.4793607 37.7917491)
1638,65345318,,-122.3978696,37.7663773,POINT (-122.3978696 37.7663773)
1639,65345319,,-122.3985042,37.7663311,POINT (-122.3985042 37.7663311)
1640,65312552,,-122.4785537,37.7915173,POINT (-122.4785537 37.7915173)
1641,65312558,,-122.477804,37.7913036,POINT (-122.477804 37.7913036)
1642,65312561,,-122.4776794,37.7912924,POINT (-122.4776794 37.7912924)
1643,65345333,,-122.4065671,37.7658452,POINT (-122.4065671 37.7658452)
1644,65345337,,-122.4164113,37.7652589,POINT (-122.4164113 37.7652589)
1645,346527550,,-122.4524357,37.7778929,POINT (-122.4524357 37.7778929)
1646,346527551,traffic_signals,-122.4515494,37.7780059,POINT (-122.4515494 37.7780059)
1647,346527552,,-122.4506668,37.7781247,POINT (-122.4506668 37.7781247)
1648,65312583,,-122.477955,37.793378,POINT (-122.477955 37.793378)
1649,65509192,,-122.4534159,37.6983483,POINT (-122.4534159 37.6983483)
1650,65345359,traffic_signals,-122.4196893,37.765052,POINT (-122.4196893 37.765052)
1651,65312600,,-122.4792001,37.7941425,POINT (-122.4792001 37.7941425)
1652,65345370,,-122.420901,37.764977,POINT (-122.420901 37.764977)
1653,65312605,,-122.4732815,37.7116554,POINT (-122.4732815 37.7116554)
1654,65345374,,-122.42756,37.764574,POINT (-122.42756 37.764574)
1655,539989855,,-122.4045223,37.776931,POINT (-122.4045223 37.776931)
1656,539989856,,-122.4060691,37.7781618,POINT (-122.4060691 37.7781618)
1657,65345379,traffic_signals,-122.4331992,37.764226,POINT (-122.4331992 37.764226)
1658,65312616,,-122.4016301,37.8013923,POINT (-122.4016301 37.8013923)
1659,65279851,,-122.4118788,37.8053702,POINT (-122.4118788 37.8053702)
1660,65279852,,-122.413529,37.8051503,POINT (-122.413529 37.8051503)
1661,65345390,,-122.437343,37.7637697,POINT (-122.437343 37.7637697)
1662,65312622,,-122.4028145,37.8012849,POINT (-122.4028145 37.8012849)
1663,65443699,,-122.485726,37.7021384,POINT (-122.485726 37.7021384)
1664,65279860,,-122.386139,37.723583,POINT (-122.386139 37.723583)
1665,65443701,,-122.4864786,37.703231,POINT (-122.4864786 37.703231)
1666,65279862,,-122.386628,37.72304,POINT (-122.386628 37.72304)
1667,65312631,,-122.4060382,37.8008388,POINT (-122.4060382 37.8008388)
1668,65443706,,-122.4873238,37.7029786,POINT (-122.4873238 37.7029786)
1669,65443708,,-122.4882125,37.7028322,POINT (-122.4882125 37.7028322)
1670,65443710,,-122.4891154,37.7027953,POINT (-122.4891154 37.7027953)
1671,65443711,,-122.4917402,37.7024197,POINT (-122.4917402 37.7024197)
1672,65443713,,-122.4935373,37.7022966,POINT (-122.4935373 37.7022966)
1673,65345410,,-122.4155384,37.7095873,POINT (-122.4155384 37.7095873)
1674,65443715,,-122.4953734,37.7022952,POINT (-122.4953734 37.7022952)
1675,65345411,,-122.4159618,37.7097062,POINT (-122.4159618 37.7097062)
1676,65279877,,-122.388419,37.7212302,POINT (-122.388419 37.7212302)
1677,65345415,turning_circle,-122.4172411,37.7100654,POINT (-122.4172411 37.7100654)
1678,65312651,,-122.4092019,37.8004435,POINT (-122.4092019 37.8004435)
1679,1211602828,traffic_signals,-122.4592206,37.7473095,POINT (-122.4592206 37.7473095)
1680,65312657,,-122.4108508,37.8002434,POINT (-122.4108508 37.8002434)
1681,65279891,,-122.3894613,37.7199375,POINT (-122.3894613 37.7199375)
